Scenario,ReturnPeriod,Climate,Maintenance,Region,Mode,Asset,Baseline_Value,RingBunds_Value,Reduction_Absolute,Reduction_Percentage
100_present_perfect,100,present,perfect,Shikarpur,Exp,buildLow44,3997224,3997224,0,0.00
100_present_perfect,100,present,perfect,Shikarpur,Exp,buildHigh,1419300,1419300,0,0.00
100_present_perfect,100,present,perfect,Shikarpur,Exp,telecom,49,49,0,0.00
100_present_perfect,100,present,perfect,Shikarpur,Exp,electric,158970,158970,0,0.00
100_present_perfect,100,present,perfect,Shikarpur,Exp,railways,18420,18420,0,0.00
100_present_perfect,100,present,perfect,Shikarpur,Exp,hospitals,1,1,0,0.00
100_present_perfect,100,present,perfect,Shikarpur,Exp,bhu,5,5,0,0.00
100_present_perfect,100,present,perfect,Shikarpur,Exp,schools,67,67,0,0.00
100_present_perfect,100,present,perfect,Shikarpur,Exp,roads,526410,526410,0,0.00
100_present_perfect,100,present,perfect,Shikarpur,Exp,hydraulic,0,0,0,0.00
100_present_perfect,100,present,perfect,Shikarpur,Dmg,crop,16212289.5,16212289.5,0,0.00
100_present_perfect,100,present,perfect,Shikarpur,Dmg,buildLow56,26193283.2,26193283.2,0,0.00
100_present_perfect,100,present,perfect,Shikarpur,Dmg,buildLow44,56202322.18,56202322.18,0,0.00
100_present_perfect,100,present,perfect,Shikarpur,Dmg,buildHigh,12129340.95,12129340.95,0,0.00
100_present_perfect,100,present,perfect,Shikarpur,Dmg,telecom,14166.78,14166.78,0,0.00
100_present_perfect,100,present,perfect,Shikarpur,Dmg,electric,34668,34668,0,0.00
100_present_perfect,100,present,perfect,Shikarpur,Dmg,railways,7792470,7792470,0,0.00
100_present_perfect,100,present,perfect,Shikarpur,Dmg,hospitals,0,0,0,0.00
100_present_perfect,100,present,perfect,Shikarpur,Dmg,bhu,0,0,0,0.00
100_present_perfect,100,present,perfect,Shikarpur,Dmg,schools,273224.61,273224.61,0,0.00
100_present_perfect,100,present,perfect,Shikarpur,Dmg,roads,6719004,6719004,0,0.00
100_present_perfect,100,present,perfect,Shikarpur,Dmg,hydraulic,0,0,0,0.00
100_present_redcapacity,100,present,redcapacity,TOTAL,Exp,crop,670800.33,667366.92,3433.409999999916,0.51
100_present_redcapacity,100,present,redcapacity,TOTAL,Exp,buildLow56,87124464,80581032,6543432,7.51
100_present_redcapacity,100,present,redcapacity,TOTAL,Exp,buildLow44,68454936,63313668,5141268,7.51
100_present_redcapacity,100,present,redcapacity,TOTAL,Exp,buildHigh,24788700,19842300,4946400,19.95
100_present_redcapacity,100,present,redcapacity,TOTAL,Exp,telecom,432,391,41,9.49
100_present_redcapacity,100,present,redcapacity,TOTAL,Exp,electric,2009430,1967580,41850,2.08
100_present_redcapacity,100,present,redcapacity,TOTAL,Exp,railways,259140,251220,7920,3.06
100_present_redcapacity,100,present,redcapacity,TOTAL,Exp,hospitals,27,26,1,3.70
100_present_redcapacity,100,present,redcapacity,TOTAL,Exp,bhu,119,113,6,5.04
100_present_redcapacity,100,present,redcapacity,TOTAL,Exp,schools,1405,1304,101,7.19
100_present_redcapacity,100,present,redcapacity,TOTAL,Exp,roads,5010330,4836810,173520,3.46
100_present_redcapacity,100,present,redcapacity,TOTAL,Exp,hydraulic,219420,219420,0,0.00
100_present_redcapacity,100,present,redcapacity,TOTAL,Dmg,crop,929208990.6,922954477.5,6254513.100000024,0.67
100_present_redcapacity,100,present,redcapacity,TOTAL,Dmg,buildLow56,2258152495.2,2045608840.8,212543654.39999986,9.41
100_present_redcapacity,100,present,redcapacity,TOTAL,Dmg,buildLow44,5807932301.92,5290507474.54,517424827.3800001,8.91
100_present_redcapacity,100,present,redcapacity,TOTAL,Dmg,buildHigh,1318118950.8,1050940376.55,267178574.25,20.27
100_present_redcapacity,100,present,redcapacity,TOTAL,Dmg,telecom,6098798.79,5614628.25,484170.54000000004,7.94
100_present_redcapacity,100,present,redcapacity,TOTAL,Dmg,electric,37078317,36393138,685179,1.85
100_present_redcapacity,100,present,redcapacity,TOTAL,Dmg,railways,748586700,723726720,24859980,3.32
100_present_redcapacity,100,present,redcapacity,TOTAL,Dmg,hospitals,2125004.77,2125004.77,0,0.00
100_present_redcapacity,100,present,redcapacity,TOTAL,Dmg,bhu,1340145.6,1275808.9,64336.700000000186,4.80
100_present_redcapacity,100,present,redcapacity,TOTAL,Dmg,schools,27758882.53,25597582.15,2161300.3800000027,7.79
100_present_redcapacity,100,present,redcapacity,TOTAL,Dmg,roads,386825706,371536308,15289398,3.95
100_present_redcapacity,100,present,redcapacity,TOTAL,Dmg,hydraulic,18954270,18954270,0,0.00
100_present_redcapacity,100,present,redcapacity,Dadu,Exp,crop,207473.22,205952.13,1521.0899999999965,0.73
100_present_redcapacity,100,present,redcapacity,Dadu,Exp,buildLow56,28553112,26031096,2522016,8.83
100_present_redcapacity,100,present,redcapacity,Dadu,Exp,buildLow44,22434588,20453004,1981584,8.83
100_present_redcapacity,100,present,redcapacity,Dadu,Exp,buildHigh,11951100,9432900,2518200,21.07
100_present_redcapacity,100,present,redcapacity,Dadu,Exp,telecom,149,126,23,15.44
100_present_redcapacity,100,present,redcapacity,Dadu,Exp,electric,635850,618060,17790,2.80
100_present_redcapacity,100,present,redcapacity,Dadu,Exp,railways,63600,63600,0,0.00
100_present_redcapacity,100,present,redcapacity,Dadu,Exp,hospitals,3,3,0,0.00
100_present_redcapacity,100,present,redcapacity,Dadu,Exp,bhu,34,32,2,5.88
100_present_redcapacity,100,present,redcapacity,Dadu,Exp,schools,465,432,33,7.10
100_present_redcapacity,100,present,redcapacity,Dadu,Exp,roads,1567020,1479870,87150,5.56
100_present_redcapacity,100,present,redcapacity,Dadu,Exp,hydraulic,104130,104130,0,0.00
100_present_redcapacity,100,present,redcapacity,Dadu,Dmg,crop,403416822.6,400426963.2,2989859.4000000358,0.74
100_present_redcapacity,100,present,redcapacity,Dadu,Dmg,buildLow56,1007570340,919227808.8,88342531.20000005,8.77
100_present_redcapacity,100,present,redcapacity,Dadu,Dmg,buildLow44,2736191715.82,2498600307.45,237591408.37000036,8.68
100_present_redcapacity,100,present,redcapacity,Dadu,Dmg,buildHigh,777165416.1,604968201.9,172197214.20000005,22.16
100_present_redcapacity,100,present,redcapacity,Dadu,Dmg,telecom,3577945.29,3121274.97,456670.31999999983,12.76
100_present_redcapacity,100,present,redcapacity,Dadu,Dmg,electric,20297466,19779471,517995,2.55
100_present_redcapacity,100,present,redcapacity,Dadu,Dmg,railways,253803330,253803330,0,0.00
100_present_redcapacity,100,present,redcapacity,Dadu,Dmg,hospitals,220250.01,220250.01,0,0.00
100_present_redcapacity,100,present,redcapacity,Dadu,Dmg,bhu,653078.2,615447.3,37630.89999999991,5.76
100_present_redcapacity,100,present,redcapacity,Dadu,Dmg,schools,12856147.84,12024941.96,831205.879999999,6.47
100_present_redcapacity,100,present,redcapacity,Dadu,Dmg,roads,179859366,170153460,9705906,5.40
100_present_redcapacity,100,present,redcapacity,Dadu,Dmg,hydraulic,7694550,7694550,0,0.00
100_present_redcapacity,100,present,redcapacity,Jacobabad,Exp,crop,127678.59,127678.59,0,0.00
100_present_redcapacity,100,present,redcapacity,Jacobabad,Exp,buildLow56,15154272,14746536,407736,2.69
100_present_redcapacity,100,present,redcapacity,Jacobabad,Exp,buildLow44,11906928,11586564,320364,2.69
100_present_redcapacity,100,present,redcapacity,Jacobabad,Exp,buildHigh,2123100,1944900,178200,8.39
100_present_redcapacity,100,present,redcapacity,Jacobabad,Exp,telecom,51,50,1,1.96
100_present_redcapacity,100,present,redcapacity,Jacobabad,Exp,electric,362940,359430,3510,0.97
100_present_redcapacity,100,present,redcapacity,Jacobabad,Exp,railways,75390,73020,2370,3.14
100_present_redcapacity,100,present,redcapacity,Jacobabad,Exp,hospitals,2,2,0,0.00
100_present_redcapacity,100,present,redcapacity,Jacobabad,Exp,bhu,27,27,0,0.00
100_present_redcapacity,100,present,redcapacity,Jacobabad,Exp,schools,216,204,12,5.56
100_present_redcapacity,100,present,redcapacity,Jacobabad,Exp,roads,971820,952830,18990,1.95
100_present_redcapacity,100,present,redcapacity,Jacobabad,Exp,hydraulic,0,0,0,0.00
100_present_redcapacity,100,present,redcapacity,Jacobabad,Dmg,crop,103924438.2,103924438.2,0,0.00
100_present_redcapacity,100,present,redcapacity,Jacobabad,Dmg,buildLow56,249808860,235830571.2,13978288.800000012,5.60
100_present_redcapacity,100,present,redcapacity,Jacobabad,Dmg,buildLow44,546992911.87,515042744.83,31950167.04000002,5.84
100_present_redcapacity,100,present,redcapacity,Jacobabad,Dmg,buildHigh,44807882.4,37289528.55,7518353.8500000015,16.78
100_present_redcapacity,100,present,redcapacity,Jacobabad,Dmg,telecom,174584.73,174584.73,0,0.00
100_present_redcapacity,100,present,redcapacity,Jacobabad,Dmg,electric,1052352,1019061,33291,3.16
100_present_redcapacity,100,present,redcapacity,Jacobabad,Dmg,railways,186523380,176429250,10094130,5.41
100_present_redcapacity,100,present,redcapacity,Jacobabad,Dmg,hospitals,64288.14,64288.14,0,0.00
100_present_redcapacity,100,present,redcapacity,Jacobabad,Dmg,bhu,162662.6,162662.6,0,0.00
100_present_redcapacity,100,present,redcapacity,Jacobabad,Dmg,schools,2316509.65,2117575.72,198933.9299999997,8.59
100_present_redcapacity,100,present,redcapacity,Jacobabad,Dmg,roads,36304794,34686684,1618110,4.46
100_present_redcapacity,100,present,redcapacity,Jacobabad,Dmg,hydraulic,0,0,0,0.00
100_present_redcapacity,100,present,redcapacity,Jamshoro,Exp,crop,41572.62,41572.62,0,0.00
100_present_redcapacity,100,present,redcapacity,Jamshoro,Exp,buildLow56,5931576,5931576,0,0.00
100_present_redcapacity,100,present,redcapacity,Jamshoro,Exp,buildLow44,4660524,4660524,0,0.00
100_present_redcapacity,100,present,redcapacity,Jamshoro,Exp,buildHigh,2725200,2725200,0,0.00
100_present_redcapacity,100,present,redcapacity,Jamshoro,Exp,telecom,68,68,0,0.00
100_present_redcapacity,100,present,redcapacity,Jamshoro,Exp,electric,193110,193110,0,0.00
100_present_redcapacity,100,present,redcapacity,Jamshoro,Exp,railways,37320,37320,0,0.00
100_present_redcapacity,100,present,redcapacity,Jamshoro,Exp,hospitals,4,4,0,0.00
100_present_redcapacity,100,present,redcapacity,Jamshoro,Exp,bhu,11,11,0,0.00
100_present_redcapacity,100,present,redcapacity,Jamshoro,Exp,schools,69,69,0,0.00
100_present_redcapacity,100,present,redcapacity,Jamshoro,Exp,roads,494490,494490,0,0.00
100_present_redcapacity,100,present,redcapacity,Jamshoro,Exp,hydraulic,46560,46560,0,0.00
100_present_redcapacity,100,present,redcapacity,Jamshoro,Dmg,crop,88787655,88787655,0,0.00
100_present_redcapacity,100,present,redcapacity,Jamshoro,Dmg,buildLow56,224198755.2,224198755.2,0,0.00
100_present_redcapacity,100,present,redcapacity,Jamshoro,Dmg,buildLow44,666661121.27,666661121.27,0,0.00
100_present_redcapacity,100,present,redcapacity,Jamshoro,Dmg,buildHigh,254163221.55,254163221.55,0,0.00
100_present_redcapacity,100,present,redcapacity,Jamshoro,Dmg,telecom,2036266.29,2036266.29,0,0.00
100_present_redcapacity,100,present,redcapacity,Jamshoro,Dmg,electric,8313435,8313435,0,0.00
100_present_redcapacity,100,present,redcapacity,Jamshoro,Dmg,railways,163125450,163125450,0,0.00
100_present_redcapacity,100,present,redcapacity,Jamshoro,Dmg,hospitals,712316.52,712316.52,0,0.00
100_present_redcapacity,100,present,redcapacity,Jamshoro,Dmg,bhu,219715.9,219715.9,0,0.00
100_present_redcapacity,100,present,redcapacity,Jamshoro,Dmg,schools,2214687.71,2214687.71,0,0.00
100_present_redcapacity,100,present,redcapacity,Jamshoro,Dmg,roads,74791188,74791188,0,0.00
100_present_redcapacity,100,present,redcapacity,Jamshoro,Dmg,hydraulic,6048180,6048180,0,0.00
100_present_redcapacity,100,present,redcapacity,Kashmore,Exp,crop,38065.41,38065.41,0,0.00
100_present_redcapacity,100,present,redcapacity,Kashmore,Exp,buildLow56,5444208,5444208,0,0.00
100_present_redcapacity,100,present,redcapacity,Kashmore,Exp,buildLow44,4277592,4277592,0,0.00
100_present_redcapacity,100,present,redcapacity,Kashmore,Exp,buildHigh,681300,681300,0,0.00
100_present_redcapacity,100,present,redcapacity,Kashmore,Exp,telecom,14,14,0,0.00
100_present_redcapacity,100,present,redcapacity,Kashmore,Exp,electric,134250,134250,0,0.00
100_present_redcapacity,100,present,redcapacity,Kashmore,Exp,railways,12000,12000,0,0.00
100_present_redcapacity,100,present,redcapacity,Kashmore,Exp,hospitals,0,0,0,0.00
100_present_redcapacity,100,present,redcapacity,Kashmore,Exp,bhu,11,11,0,0.00
100_present_redcapacity,100,present,redcapacity,Kashmore,Exp,schools,52,52,0,0.00
100_present_redcapacity,100,present,redcapacity,Kashmore,Exp,roads,228660,228660,0,0.00
100_present_redcapacity,100,present,redcapacity,Kashmore,Exp,hydraulic,0,0,0,0.00
100_present_redcapacity,100,present,redcapacity,Kashmore,Dmg,crop,12411293.4,12411293.4,0,0.00
100_present_redcapacity,100,present,redcapacity,Kashmore,Dmg,buildLow56,40248835.2,40248835.2,0,0.00
100_present_redcapacity,100,present,redcapacity,Kashmore,Dmg,buildLow44,86638235.9,86638235.9,0,0.00
100_present_redcapacity,100,present,redcapacity,Kashmore,Dmg,buildHigh,10623012.3,10623012.3,0,0.00
100_present_redcapacity,100,present,redcapacity,Kashmore,Dmg,telecom,36666.96,36666.96,0,0.00
100_present_redcapacity,100,present,redcapacity,Kashmore,Dmg,electric,103518,103518,0,0.00
100_present_redcapacity,100,present,redcapacity,Kashmore,Dmg,railways,14218650,14218650,0,0.00
100_present_redcapacity,100,present,redcapacity,Kashmore,Dmg,hospitals,0,0,0,0.00
100_present_redcapacity,100,present,redcapacity,Kashmore,Dmg,bhu,7283.4,7283.4,0,0.00
100_present_redcapacity,100,present,redcapacity,Kashmore,Dmg,schools,208936.47,208936.47,0,0.00
100_present_redcapacity,100,present,redcapacity,Kashmore,Dmg,roads,3994164,3994164,0,0.00
100_present_redcapacity,100,present,redcapacity,Kashmore,Dmg,hydraulic,0,0,0,0.00
100_present_redcapacity,100,present,redcapacity,Larkana,Exp,crop,19523.25,19523.25,0,0.00
100_present_redcapacity,100,present,redcapacity,Larkana,Exp,buildLow56,3181752,3181752,0,0.00
100_present_redcapacity,100,present,redcapacity,Larkana,Exp,buildLow44,2499948,2499948,0,0.00
100_present_redcapacity,100,present,redcapacity,Larkana,Exp,buildHigh,888300,888300,0,0.00
100_present_redcapacity,100,present,redcapacity,Larkana,Exp,telecom,32,32,0,0.00
100_present_redcapacity,100,present,redcapacity,Larkana,Exp,electric,76350,76350,0,0.00
100_present_redcapacity,100,present,redcapacity,Larkana,Exp,railways,15180,15180,0,0.00
100_present_redcapacity,100,present,redcapacity,Larkana,Exp,hospitals,0,0,0,0.00
100_present_redcapacity,100,present,redcapacity,Larkana,Exp,bhu,0,0,0,0.00
100_present_redcapacity,100,present,redcapacity,Larkana,Exp,schools,60,60,0,0.00
100_present_redcapacity,100,present,redcapacity,Larkana,Exp,roads,232920,232920,0,0.00
100_present_redcapacity,100,present,redcapacity,Larkana,Exp,hydraulic,0,0,0,0.00
100_present_redcapacity,100,present,redcapacity,Larkana,Dmg,crop,7348581.9,7348581.9,0,0.00
100_present_redcapacity,100,present,redcapacity,Larkana,Dmg,buildLow56,23679583.2,23679583.2,0,0.00
100_present_redcapacity,100,present,redcapacity,Larkana,Dmg,buildLow44,50787931.39,50787931.39,0,0.00
100_present_redcapacity,100,present,redcapacity,Larkana,Dmg,buildHigh,10450188,10450188,0,0.00
100_present_redcapacity,100,present,redcapacity,Larkana,Dmg,telecom,43333.68,43333.68,0,0.00
100_present_redcapacity,100,present,redcapacity,Larkana,Dmg,electric,23004,23004,0,0.00
100_present_redcapacity,100,present,redcapacity,Larkana,Dmg,railways,13255920,13255920,0,0.00
100_present_redcapacity,100,present,redcapacity,Larkana,Dmg,hospitals,0,0,0,0.00
100_present_redcapacity,100,present,redcapacity,Larkana,Dmg,bhu,0,0,0,0.00
100_present_redcapacity,100,present,redcapacity,Larkana,Dmg,schools,320275.38,320275.38,0,0.00
100_present_redcapacity,100,present,redcapacity,Larkana,Dmg,roads,3672810,3672810,0,0.00
100_present_redcapacity,100,present,redcapacity,Larkana,Dmg,hydraulic,0,0,0,0.00
100_present_redcapacity,100,present,redcapacity,Qambar Shahdadkot,Exp,crop,182834.1,180921.78,1912.320000000007,1.05
100_present_redcapacity,100,present,redcapacity,Qambar Shahdadkot,Exp,buildLow56,23770656,20156976,3613680,15.20
100_present_redcapacity,100,present,redcapacity,Qambar Shahdadkot,Exp,buildLow44,18676944,15837624,2839320,15.20
100_present_redcapacity,100,present,redcapacity,Qambar Shahdadkot,Exp,buildHigh,4999500,2749500,2250000,45.00
100_present_redcapacity,100,present,redcapacity,Qambar Shahdadkot,Exp,telecom,69,52,17,24.64
100_present_redcapacity,100,present,redcapacity,Qambar Shahdadkot,Exp,electric,447990,427440,20550,4.59
100_present_redcapacity,100,present,redcapacity,Qambar Shahdadkot,Exp,railways,37230,31680,5550,14.91
100_present_redcapacity,100,present,redcapacity,Qambar Shahdadkot,Exp,hospitals,17,16,1,5.88
100_present_redcapacity,100,present,redcapacity,Qambar Shahdadkot,Exp,bhu,31,27,4,12.90
100_present_redcapacity,100,present,redcapacity,Qambar Shahdadkot,Exp,schools,476,420,56,11.76
100_present_redcapacity,100,present,redcapacity,Qambar Shahdadkot,Exp,roads,988980,921600,67380,6.81
100_present_redcapacity,100,present,redcapacity,Qambar Shahdadkot,Exp,hydraulic,68730,68730,0,0.00
100_present_redcapacity,100,present,redcapacity,Qambar Shahdadkot,Dmg,crop,297110731.5,293846077.8,3264653.699999988,1.10
100_present_redcapacity,100,present,redcapacity,Qambar Shahdadkot,Dmg,buildLow56,686452838.4,576230004,110222834.39999998,16.06
100_present_redcapacity,100,present,redcapacity,Qambar Shahdadkot,Dmg,buildLow44,1664458063.49,1416574811.52,247883251.97000003,14.89
100_present_redcapacity,100,present,redcapacity,Qambar Shahdadkot,Dmg,buildHigh,208779889.5,121316883.3,87463006.2,41.89
100_present_redcapacity,100,present,redcapacity,Qambar Shahdadkot,Dmg,telecom,215835.06,188334.84,27500.22,12.74
100_present_redcapacity,100,present,redcapacity,Qambar Shahdadkot,Dmg,electric,7253874,7119981,133893,1.85
100_present_redcapacity,100,present,redcapacity,Qambar Shahdadkot,Dmg,railways,109867500,95101650,14765850,13.44
100_present_redcapacity,100,present,redcapacity,Qambar Shahdadkot,Dmg,hospitals,1128150.1,1128150.1,0,0.00
100_present_redcapacity,100,present,redcapacity,Qambar Shahdadkot,Dmg,bhu,297405.5,270699.7,26705.79999999999,8.98
100_present_redcapacity,100,present,redcapacity,Qambar Shahdadkot,Dmg,schools,9569100.87,8437940.3,1131160.5699999984,11.82
100_present_redcapacity,100,present,redcapacity,Qambar Shahdadkot,Dmg,roads,81484380,77518998,3965382,4.87
100_present_redcapacity,100,present,redcapacity,Qambar Shahdadkot,Dmg,hydraulic,5211540,5211540,0,0.00
100_present_redcapacity,100,present,redcapacity,Shikarpur,Exp,crop,53653.14,53653.14,0,0.00
100_present_redcapacity,100,present,redcapacity,Shikarpur,Exp,buildLow56,5088888,5088888,0,0.00
100_present_redcapacity,100,present,redcapacity,Shikarpur,Exp,buildLow44,3998412,3998412,0,0.00
100_present_redcapacity,100,present,redcapacity,Shikarpur,Exp,buildHigh,1420200,1420200,0,0.00
100_present_redcapacity,100,present,redcapacity,Shikarpur,Exp,telecom,49,49,0,0.00
100_present_redcapacity,100,present,redcapacity,Shikarpur,Exp,electric,158940,158940,0,0.00
100_present_redcapacity,100,present,redcapacity,Shikarpur,Exp,railways,18420,18420,0,0.00
100_present_redcapacity,100,present,redcapacity,Shikarpur,Exp,hospitals,1,1,0,0.00
100_present_redcapacity,100,present,redcapacity,Shikarpur,Exp,bhu,5,5,0,0.00
